filename, bike, bus, car, hydrant, light, motor, person, sign, truck
video-6WgZhpFdCJP3a2cWi-frame-003995-eFqBY5cbiN8n466uT_jpg.rf.2736b174a126538b4cec4f7539696355.jpg,1,1,1,0,1,1,1,1,0
video-Gfv3kbdf5KAYRtPcz-frame-001222-FN6bGEL5SwDy425H6_jpg.rf.275485dcbd0a1659956ed5bdea7f0712.jpg,0,0,1,1,1,0,1,1,0
video-GXXqNLCqyu72TLx5i-frame-002601-3sCer54HybXW65sqx_jpg.rf.2732e445f7553200058da77e075c10f4.jpg,0,0,1,0,1,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-007530-BTwfQX3wKmToWy34g_jpg.rf.27226f8743f7ec0733a591169cb819e8.jpg,1,0,1,0,0,0,1,1,0
video-aiXLPEvp86raemrsp-frame-002975-kZJ89dCfWgHE8RT6M_jpg.rf.275d4a873fe6ccb2e8eff55b4d1d2003.jpg,0,1,1,0,0,0,1,0,0
video-aMQG7QCtJKfnEdue5-frame-002840-6XSJnotLMFywEsCs6_jpg.rf.2671cd126197c18abd7d3aef3862223f.jpg,0,0,1,0,0,0,1,1,0
video-GzdKTLbkG5F7gAunM-frame-000584-e77hj2diWCrozywZk_jpg.rf.272726d802b6e48f4af2a20208fe0183.jpg,0,0,1,0,1,1,1,1,0
video-2Af3dwvs6YPfwSSf6-frame-004350-FpBDZ5wooJyu44oWw_jpg.rf.274f7657ee80dc1c1e74e6425ea022f8.jpg,0,0,1,0,0,0,0,1,1
video-r68Yr9RPWEp5fW2ZF-frame-006366-6mxDS69qohm3WC3fg_jpg.rf.279c9aa96bcb31017baec4a31a1f576a.jpg,0,0,1,0,0,0,1,1,0
video-GXXqNLCqyu72TLx5i-frame-001062-PF5DjGunJmm2kyhRn_jpg.rf.279a05a7affdb8aa6f96d2ee32026671.jpg,0,0,1,0,1,0,1,1,0
video-JFiGa9oAAN2queuLt-frame-003947-ZuoGtTpoa9tdWierY_jpg.rf.27876d205f906974687bf1f1e6661ae4.jpg,0,1,1,0,0,0,1,0,0
video-vbhpsNpMoX2Qbhw2A-frame-001185-vjeo49sttSekN5rWF_jpg.rf.277fd278b8b20082f907473084d6a726.jpg,0,0,1,0,1,0,1,1,0
video-AEZAaF8epmvQv5Nfj-frame-015221-xu2naZz6my5GiosKa_jpg.rf.27c38ae0c4d2d2db85df737e7eeffe06.jpg,1,0,1,0,0,0,1,0,0
video-eLrXYzMxSL9NCXiQq-frame-000000-2tm4q3d4pZ98FisyQ_jpg.rf.277e607b755bf201c70fff8cde372067.jpg,0,0,1,0,1,0,1,1,0
video-bMrDdfuGsBBSj3ApB-frame-004800-uuDEyzLzHsb655TvP_jpg.rf.27c662a21a28a09352ca67976cb80739.jpg,0,0,0,0,0,0,0,0,1
video-AEZAaF8epmvQv5Nfj-frame-015671-8QCctZqDHCcLhKSdQ_jpg.rf.2775cdf3c74c29005f48ea31f2bfa003.jpg,0,0,1,0,0,0,1,0,0
video-yBdrow6zFe5E8uEwn-frame-001290-xSzWsSysEtubs48js_jpg.rf.27ed5f92d29a42529e8f247544a77a11.jpg,1,0,1,0,0,0,1,0,0
video-DJYDQTZH7GLCqw3Tx-frame-007320-3gEnG8GSkByQZAihX_jpg.rf.27f787dd6c8a6639c997a33d7ed40f73.jpg,1,0,1,0,0,0,1,1,0
video-7yaY3LisuPdNyfZH9-frame-005980-RRqGt8HwxRQAnDK63_jpg.rf.277769a3975abf33c8d91e0a658e1956.jpg,0,0,1,0,1,0,1,1,0
video-hmsJCeMCWjX2FhxD8-frame-002569-rfzkyxHmLp7MZrSni_jpg.rf.27cd4f90338361494743074ba43cbe6b.jpg,0,0,1,0,0,1,1,1,0
video-7RdKmtytvKgfNcTNv-frame-000600-MkRNgQsjL4nswFXNf_jpg.rf.27edd8b8b29a4c7a20d3002ba9882251.jpg,0,0,1,0,0,0,0,0,0
video-AEZAaF8epmvQv5Nfj-frame-006550-SEyrnjTTQohaoudaa_jpg.rf.2797f5f40bdaaad4112a7c60e9927184.jpg,1,0,1,1,0,0,1,0,0
video-5An82wT7iBmfZSwx7-frame-001533-y638m2ZBvCrrQL98T_jpg.rf.27b99d21f28ee2ffeb2f52ed77ccfd8b.jpg,0,0,1,1,1,0,1,1,0
video-XCJD9qhzXNoZCn37i-frame-009738-8fqnjnR2EmugceRgJ_jpg.rf.27eb4872f5ea9443bf8ee30ba78a3e28.jpg,0,0,1,0,1,1,1,1,0
video-ZicHYAPRYGdu82nAa-frame-003321-GJGafZg3A9b8thQyy_jpg.rf.2804cad010dfc538b933e7fd6998cec0.jpg,0,0,1,1,1,0,1,1,0
video-JFiGa9oAAN2queuLt-frame-005397-xgLzsrrYc8AtFRdEu_jpg.rf.28153993794a7213efb02ec65feeef3c.jpg,0,1,1,0,0,0,1,0,0
video-FWQff8BQpTRSt9hfA-frame-005250-Xo5k8iLCkK8fHuMxY_jpg.rf.276bf434488a52b00a2db8e798ef727b.jpg,0,0,1,0,0,0,1,0,0
video-uSr74imQfjLhADgQZ-frame-000288-tsShE5pXY8nxYkv5A_jpg.rf.2827d637459f7ee3074254edae78fcaa.jpg,0,0,1,0,0,0,1,0,0
video-Gfv3kbdf5KAYRtPcz-frame-003111-WKKTMkW76zW7CLTLr_jpg.rf.281e92a29c1aa2cf9ea23b3deeb7319f.jpg,1,0,1,0,0,1,1,1,0
video-Gfv3kbdf5KAYRtPcz-frame-004231-nNg5ZWH3b9hTAe2ne_jpg.rf.2823b3ab75b2d723170705f674c074e4.jpg,1,1,1,1,0,0,1,0,0
video-BjSfmxLQqCGjg8tya-frame-004848-3LNcKnDpcDBggP6hX_jpg.rf.28629800f5a0eead899fb90d136846ab.jpg,1,0,1,0,0,0,1,1,0
video-BjSfmxLQqCGjg8tya-frame-001533-2kbg8W8a9gZcizkh4_jpg.rf.288f1d4ab966b8ac06200389bbc6de32.jpg,0,1,1,0,1,0,1,1,0
video-WGCm6DTcSjgg7FgMm-frame-002700-WY3RAnmz3qhQve8yR_jpg.rf.28a5ba62e6fd5f7ef9fda8a5fa1024db.jpg,0,0,0,0,0,0,0,1,0
video-yBdrow6zFe5E8uEwn-frame-013760-ZLMf2SwQ4BRthLxCN_jpg.rf.289b7d1de442e6da5c434874ced7c9fd.jpg,1,0,1,0,1,0,1,1,1
video-7EPybiwBrzjDKn7TZ-frame-003831-fDbzSvxzHJbvsC9Ld_jpg.rf.28c01c0d718e1ecadb6a77dec46c6654.jpg,1,1,1,0,0,0,1,1,0
video-dpPsuZToLaq9myAK8-frame-000693-kGjcKSK5rut93jjCa_jpg.rf.28dc9ff12b5f0993c9f9ab81004edfb6.jpg,0,0,1,0,0,0,1,1,0
video-fZKBh7mRSKHjXS2zk-frame-005850-6thjnDxyWxRCSaW8X_jpg.rf.2898d201f30f86f0c3086061b73ada58.jpg,0,0,1,0,0,0,0,1,0
video-MoCHppHsM4bnncPmS-frame-001753-4N9xuKqiCs9MfZXEd_jpg.rf.28a47035776d6779e0760c9d785ca06f.jpg,0,0,1,0,0,0,1,1,0
video-8CvM2BExBLyQFZrK8-frame-003586-fAqph2B2FCZAxtKhj_jpg.rf.28c890536749da14a6c9cf0f5ded76e5.jpg,0,1,1,0,0,0,1,0,0
video-AEZAaF8epmvQv5Nfj-frame-015241-r6rxKS8vZpSg55JyN_jpg.rf.28ed8059ceeb6fc90ae304a4c22b9b97.jpg,1,0,1,0,0,0,1,0,0
video-r68Yr9RPWEp5fW2ZF-frame-013818-xuWbBmFv6xZcQhXts_jpg.rf.28e8124063d6e87a9b1e4a7435725c1e.jpg,0,0,1,1,1,0,1,1,0
video-AHWxmA7AFazuCjdrS-frame-004137-KCKfkfmk92Xyn8L65_jpg.rf.2891a61449f16b7537b50842f4f45cbe.jpg,0,0,0,1,0,0,0,1,0
video-7yaY3LisuPdNyfZH9-frame-001129-ezxhpW7ut3yujs5JS_jpg.rf.29095deb083b7775a3ee1e2bf873cc3c.jpg,0,0,1,0,1,0,1,1,0
video-Gfv3kbdf5KAYRtPcz-frame-003795-qkww63QLtnYjEQdHc_jpg.rf.2911f4442593d65343852e58822c8ce1.jpg,1,0,1,1,0,0,1,1,0
video-vbhpsNpMoX2Qbhw2A-frame-005994-AyyTy33hFa8quetW6_jpg.rf.28e3b71a069479dbcbbadfc3d344dbdd.jpg,0,0,1,0,0,0,0,1,0
video-AEZAaF8epmvQv5Nfj-frame-009739-yc8GasSrq9YG3NF8w_jpg.rf.29551f65c4dc74b7d97b1f74f710043d.jpg,0,0,1,0,0,0,1,0,0
video-XqruwSRkto63xLX3v-frame-004996-kADeXMuETSWbvK6H8_jpg.rf.290f518196172e2e80bd9af3e11d8816.jpg,1,0,0,0,0,0,1,0,0
video-WiuWWrsHrJsDcfFzg-frame-003619-hW6c3wem3f27Tuaur_jpg.rf.28f4995804112898065752588cad2080.jpg,0,0,1,0,1,1,1,1,0
video-86XuF6pPvWfBCqyNt-frame-007837-ckwiRsBmXAA4vY355_jpg.rf.292c783e96b668e384feec29e80cbebe.jpg,0,0,1,0,1,0,1,1,1
video-JFiGa9oAAN2queuLt-frame-005017-Ta6acevTedjYtcyWe_jpg.rf.291cdd774c48762b457de48ba20cc572.jpg,0,1,1,1,0,0,1,0,0
video-r68Yr9RPWEp5fW2ZF-frame-014820-hJbYdhLKSFbzsATww_jpg.rf.2920a519a1967c47fe5b04009e7e2f5e.jpg,0,0,1,0,1,0,1,0,0
video-G9ZpKLJEKsMheip7b-frame-005850-KPe5LiPq2JWjyumpT_jpg.rf.28fd8f7116066e0504b618c3f31a9f00.jpg,0,0,1,0,0,0,1,0,0
video-BjSfmxLQqCGjg8tya-frame-000585-qH8LjTDKFvmk6NuYL_jpg.rf.2943846c98ec326f7715ea0811c815fc.jpg,1,1,1,0,1,0,1,1,0
video-eLrXYzMxSL9NCXiQq-frame-003442-tcL9wKbxRAQY3FA8N_jpg.rf.296bc3e3eb811d1af1fd5f54ab1e03a3.jpg,0,1,1,0,1,1,1,1,0
video-TEAocgWiwwMWxYtgJ-frame-004671-WSkKxyBrPaLLqqr94_jpg.rf.295b7cd7889608bddfca0d19e5827e6f.jpg,0,0,1,0,0,0,1,0,0
video-8CvM2BExBLyQFZrK8-frame-001076-BSSjHJpJrAKtrgy2T_jpg.rf.28ee7d0dc311d36e90656b2b75c9f3cf.jpg,0,0,1,0,0,0,1,1,0
video-vbhpsNpMoX2Qbhw2A-frame-001335-SLDCcsYGZL5tJZfRh_jpg.rf.2961b39541c6b481302b6cc34b2d7107.jpg,0,0,1,0,1,0,1,0,0
video-Jbg7v6iuvSJavrMsD-frame-010050-z8wT4vFm5tXQiPfYo_jpg.rf.297df4e691a2dd15398cd8b80ff2bfd8.jpg,0,0,1,0,0,0,0,0,0
video-5An82wT7iBmfZSwx7-frame-000360-b6gPgrRqvZQyhtrRr_jpg.rf.2987e0924601436a4170b9351977f760.jpg,0,0,1,1,1,0,1,1,0
video-dgYrcYcm5G75w2GJc-frame-001688-sD4LzcYPvhu2hYWh5_jpg.rf.298397f06d6f8b3fc13c98ff5c7526ae.jpg,0,0,0,0,0,0,0,1,0
video-AEZAaF8epmvQv5Nfj-frame-009721-TadgLwCLGTiMaXqux_jpg.rf.29a8677ce28eaecaa0939db9677b8e27.jpg,0,0,1,0,0,0,1,0,0
video-JFiGa9oAAN2queuLt-frame-001114-7x5s3Ydc6mg9p9PG9_jpg.rf.29b9017d898d8c8a043a209653a703e0.jpg,1,0,1,1,1,0,1,0,0
video-2rsjnZFyGQGeynfbv-frame-007004-DZs6azsLkS2nnxxPA_jpg.rf.29d38584182fba75a2443672411c5412.jpg,0,0,1,0,1,0,1,1,0
video-YzRKMLLSDnZLFpPmg-frame-006559-icWqXxd2qZcugrcYr_jpg.rf.29ae6622f4ce847269a391907508289e.jpg,0,1,1,0,0,1,1,1,0
video-7EPybiwBrzjDKn7TZ-frame-003367-LFYwszaa9qF5dBEa7_jpg.rf.29c951350cccabac58d5f1b4cb052a42.jpg,1,0,1,0,0,1,1,1,0
video-jNQtRj6NGycZDEXpe-frame-008510-h8zisYz983snAsPDX_jpg.rf.295b45c088ff83bb28d7122550333979.jpg,0,0,1,0,0,0,1,1,0
video-aMQG7QCtJKfnEdue5-frame-003158-SYrZXtSaavAJtThj4_jpg.rf.2a052d913abeee91349d67329a19852a.jpg,0,0,1,0,0,0,1,0,0
video-7yaY3LisuPdNyfZH9-frame-006220-wpYtFvcMbrLR2y7Ys_jpg.rf.29f9bb0f7f1e84f119d82e0ffb9ec96f.jpg,0,0,1,0,1,0,1,1,0
video-JFiGa9oAAN2queuLt-frame-007251-zcgDSq2FZrDoe6A5h_jpg.rf.29ffa4b500f1552625f6f3f081512cb4.jpg,1,0,1,0,1,0,1,0,0
video-vbhpsNpMoX2Qbhw2A-frame-000434-B6fnD5bPPuk9rS5yB_jpg.rf.2a06030ef563bccf6c9efc69762da512.jpg,0,0,1,1,1,0,1,1,0
video-vbhpsNpMoX2Qbhw2A-frame-001195-iE2azpgPSJBePXCvH_jpg.rf.2a364968e94aac8e74fdbc58cc8ca630.jpg,0,0,1,0,1,0,1,1,0
video-7EPybiwBrzjDKn7TZ-frame-001902-MqMkm3BZ7K4WwaeWW_jpg.rf.2a0113ffcc8232e627429eb931720f7d.jpg,0,0,0,0,0,0,1,0,0
video-MoCHppHsM4bnncPmS-frame-000300-3w6yijQiABJZ8uvTD_jpg.rf.2a1cbb08ae2dd4ef8ced6dc64d0543e7.jpg,0,0,1,0,1,0,1,1,0
video-aMQG7QCtJKfnEdue5-frame-000505-wAszScapyZ6NLY3nE_jpg.rf.2a5777e16abbcbd8fb6b04600d948f49.jpg,1,0,1,0,1,0,1,1,0
video-cprcATqPmWGnc3cgi-frame-000300-7N5bRC8zYeXag27hz_jpg.rf.29bab1b6612a762d7fe3328bb704e0a4.jpg,0,0,1,0,0,0,0,0,0
video-nodg7n2aFzCWFJBnv-frame-000245-anv6fgMhjWBwZ4vHx_jpg.rf.2a5d5f311b52c7abf886d4d27acd3eec.jpg,1,0,1,0,0,0,1,1,1
video-iFWh9r9TJWmTzTrha-frame-007374-itCkRWbhDEquayBri_jpg.rf.2a5ec07d1a621ff7f2af677f1c58d135.jpg,0,0,1,0,1,0,1,1,0
video-TTDq3x6HSvFx3YRDH-frame-004082-6FRCPFwgDy4KkTq5v_jpg.rf.29acddf5ef518cf0c3de82ada896d98f.jpg,0,0,1,0,0,0,1,1,0
video-dpPsuZToLaq9myAK8-frame-004884-v2RiMdiqR7jY87cQC_jpg.rf.29d03fdeb0861fa70f9396d8f9006e60.jpg,1,0,1,0,0,0,1,1,0
video-BjSfmxLQqCGjg8tya-frame-000705-N6aH5tib9m6Zvf7po_jpg.rf.2a1d41763409f1b31175836ec4b9f5fa.jpg,0,1,1,0,1,0,1,1,0
video-8CvM2BExBLyQFZrK8-frame-001749-3eAGx57FBX9s6gvoj_jpg.rf.2a6c26c22167e22d8c8579a56708ec91.jpg,0,0,1,0,1,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-007310-jXuJxYhr2eeek5NmW_jpg.rf.2a9a8646e308163918179285faac5027.jpg,1,0,1,0,0,0,1,1,0
video-AEZAaF8epmvQv5Nfj-frame-010946-gxp5RyP5FZnSfNS4T_jpg.rf.2a2d5e24c95bc866892c099cbcdad5fe.jpg,0,0,1,0,0,0,1,1,0
video-7EPybiwBrzjDKn7TZ-frame-004996-Rwifd4CB2oSWznHXH_jpg.rf.2a7b0256d419e36d52f829f74903928e.jpg,0,0,1,0,0,0,1,1,0
video-aMQG7QCtJKfnEdue5-frame-000892-nuWgXE36g3mJZT9fK_jpg.rf.2a98105bc9967be6c5c30e82955ba271.jpg,0,0,1,0,0,0,1,1,0
video-AkvAvb4X72cnTbbCw-frame-001820-qMsGLkY2LTKT7C6z9_jpg.rf.2ab329e72c36385c82fd71d8e1fc3b84.jpg,0,0,1,0,1,0,0,0,0
video-Bfb39QmAgJQZfE7Pu-frame-005994-4hMtu2HP6HxqmRhPm_jpg.rf.2a69261378a241cd5b1724dc9705004c.jpg,0,0,0,0,0,0,0,1,0
video-soRFb9y3iqE3YpJSG-frame-006401-58oM2sCfenozxbknj_jpg.rf.2a875df54c55479a392d155e4401ddd9.jpg,1,0,1,0,0,0,1,0,0
video-rYXSHjnEfuLmjE6Z4-frame-000387-wBfdgDpFgAFQkgsHd_jpg.rf.2ab8de762584876fcf8bf60358071bf7.jpg,1,0,1,0,1,0,1,0,0
video-2rsjnZFyGQGeynfbv-frame-000618-NJ64kYwEcXrG5eBdC_jpg.rf.2acaf36e8c3af253ad1eb253caf17cd3.jpg,0,0,1,0,1,0,1,1,0
video-kDDWXrnLSoSdHCZ7S-frame-001924-AAqiGRFpeeSwRR5ZD_jpg.rf.2ab0120a64592b2960b106db910d1d02.jpg,0,0,1,0,1,0,1,1,0
video-GXXqNLCqyu72TLx5i-frame-003971-eXgnh5n5uXn7NpSZe_jpg.rf.2ab987860063c97e8d3ca19d4ef03175.jpg,0,0,1,0,1,0,1,1,0
video-jNQtRj6NGycZDEXpe-frame-007412-5iWmmhPyWS4g5qXvT_jpg.rf.29da13ca459b4d4328a12bb2c3b2b611.jpg,0,0,1,0,0,0,1,1,0
video-5YffDt2oYT6CDzYHk-frame-000380-uEEz2tHZ87jdoY7p5_jpg.rf.2a258146c60a7290b2eb537d2de205ec.jpg,0,0,1,1,0,0,0,1,0
video-r68Yr9RPWEp5fW2ZF-frame-008473-E8dyndWNxNS7EwsNE_jpg.rf.2a578e53940962cc0f1932f9b5096a9a.jpg,0,0,1,1,0,0,1,1,0
video-BjSfmxLQqCGjg8tya-frame-000675-aPKknWLBrk5qZbMph_jpg.rf.2a93c55e1008ae6b9bedb0d76a52b5ae.jpg,0,1,1,0,1,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-006497-ghp6KETzHCTkjgfgu_jpg.rf.2a8b6aeb2fcf1abe5333d2d55f3f9f31.jpg,1,0,1,0,0,0,1,0,0
video-DJYDQTZH7GLCqw3Tx-frame-008810-zLboSzPyqEzu5GzBJ_jpg.rf.293bac099cfd680db5fe84b2a39f9155.jpg,1,0,1,0,1,0,1,1,0
video-ZicHYAPRYGdu82nAa-frame-001897-g7HFaXZARhfSEfXFb_jpg.rf.2ae6071705adb22ffe7667d9e62bf4c9.jpg,0,0,1,0,1,0,1,1,0
video-AEZAaF8epmvQv5Nfj-frame-006930-3beFFmp7uaNuMzSDx_jpg.rf.2b086d95c3ef37ed5d693add6a8fc862.jpg,1,0,1,1,1,0,1,0,0
video-5YffDt2oYT6CDzYHk-frame-002587-pYKRW8xoGFXf6qSHS_jpg.rf.2b020cc17de37d138ab9f16b1d6ebe3b.jpg,0,0,1,0,1,0,1,1,0
video-67ZzTP4GCNj69eNPs-frame-002276-b9WeapHagzjKvphrn_jpg.rf.2b1e7313aac9ecbd2c9f6a3635b9b14d.jpg,1,0,1,1,1,0,1,1,0
video-5nvtKBPHiNQqpswFE-frame-003000-PkAfDxxCyw54dLcPy_jpg.rf.2b47ee18318a7bc8267f3fdca3cfc066.jpg,0,0,0,0,0,0,0,1,0
video-5YffDt2oYT6CDzYHk-frame-002727-XwL824mGebR4annkg_jpg.rf.2b17c82ba0c59e4e0ee6a0fcf9b024ec.jpg,0,0,1,0,1,0,1,1,0
video-MoCHppHsM4bnncPmS-frame-001965-WRi65CiE8SKQnaaho_jpg.rf.2b3e0bceecb196369e89b59395843aaf.jpg,1,0,1,0,1,0,1,1,0
video-r68Yr9RPWEp5fW2ZF-frame-014098-tGdtQAK5X65JoweZH_jpg.rf.2b5eec2cc7c73ee5aef967f5f9d9ae02.jpg,1,0,1,1,1,0,1,1,0
video-GXXqNLCqyu72TLx5i-frame-002123-n6pcvqmqw7ZRngowh_jpg.rf.2b4cc3970d5b4eea60326102bc56d50c.jpg,0,0,1,0,1,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-005006-LNZFiW6iqtpXHq96Y_jpg.rf.2b82d7bf1221a1e349e3242d28106cfe.jpg,0,0,0,0,0,0,1,1,0
video-7EPybiwBrzjDKn7TZ-frame-005041-F5Hybm7SPnQmCnHPs_jpg.rf.2b5391d913862b4fd4abc476f53481ad.jpg,0,0,1,0,0,0,1,0,0
video-4KhLCjoeEmjGBaRLQ-frame-001656-8ebES7YYvtBjRjyu7_jpg.rf.2ba769faa29bceb75274919f3e67647b.jpg,0,0,1,0,0,0,0,1,0
video-wGdqQimawNX3RYv76-frame-006859-JHK8HtjRFeMSnTFDW_jpg.rf.2b67524a2bc714432cd6b71dd3cb19ba.jpg,0,0,1,0,0,0,1,1,0
video-9BBhGg3MKeaChnLjP-frame-002220-2D462PhEZ9qposvYn_jpg.rf.2bd35f6e1623d568f72e6a43c98c4179.jpg,0,0,1,0,0,0,0,1,0
video-r68Yr9RPWEp5fW2ZF-frame-014280-YAQXRQt7QBzmtJMxe_jpg.rf.2b9fb8a7c0041431fdb943020b36c513.jpg,0,0,1,1,1,0,1,0,0
video-sEs53HkN6oRqWdeQK-frame-003815-euKnkoaqJbEmmwAKd_jpg.rf.2b533f66e57ff2334800eafe82fb11b5.jpg,1,0,1,1,1,0,1,1,0
video-fg5eBhFE7kHyXPtBi-frame-001188-g4RETJeWYgb5GGpDb_jpg.rf.2bd4a8693653db0eb7bef950f227273a.jpg,1,0,1,0,1,0,1,1,0
video-nodg7n2aFzCWFJBnv-frame-003744-x28Cy7NYxx7B8Z9Eu_jpg.rf.2bbe635b67ab40fe37e386990bbeca47.jpg,1,0,1,0,1,0,1,0,0
video-TTDq3x6HSvFx3YRDH-frame-000600-2hqi5yCWQMbokqzuR_jpg.rf.2bd8c46fc78613f32b88041df0cbc84d.jpg,0,0,1,0,0,0,1,1,0
video-r68Yr9RPWEp5fW2ZF-frame-000113-drdLr6cQqpaRbnuJh_jpg.rf.2bf1474575ff980fbd19aa08e37d8b01.jpg,0,0,1,0,1,0,1,1,0
video-JFiGa9oAAN2queuLt-frame-004457-QEYgSKp5tivrNdmDG_jpg.rf.2bef8a5f6877e14065a4c1f760a5383a.jpg,0,1,1,1,0,0,1,0,0
video-dpPsuZToLaq9myAK8-frame-005274-N9ojGc4u8jN8fZNZC_jpg.rf.2b7e116a1b4fea27fa43232de2aaf81f.jpg,0,0,1,0,0,0,1,0,0
video-DJYDQTZH7GLCqw3Tx-frame-005529-RM7eDanRbSEbTBipn_jpg.rf.2c251f16a4bac99f96404961b68cfe42.jpg,1,0,1,0,0,0,1,0,0
video-r68Yr9RPWEp5fW2ZF-frame-006426-YWzQnCgd6QkspZjCp_jpg.rf.2c2bab6bca291c0cdb1274ac1860e152.jpg,0,0,1,0,0,0,1,0,0
video-AEZAaF8epmvQv5Nfj-frame-010906-DJLmmBLt2ZGWxrYsc_jpg.rf.2c1625f25d6213e20d535a52af0b8a8a.jpg,0,0,1,0,0,0,1,1,0
video-GXXqNLCqyu72TLx5i-frame-005041-nJmJcgZREikpcvLZF_jpg.rf.2c49921a5bceaa7476ad8b48e0ed16dc.jpg,1,0,1,0,1,0,1,1,0
video-2Af3dwvs6YPfwSSf6-frame-002100-QzJMCRkKRdp8HFavR_jpg.rf.2c2793d624204b49269f549c3269ce76.jpg,0,0,1,0,1,0,1,1,0
video-MoCHppHsM4bnncPmS-frame-002727-dN4XfJRXTNSFEbb3y_jpg.rf.2c24659149c7f6b73fa2ecadaa15a571.jpg,1,0,1,0,0,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-007250-6dmzwLBna6KmwveNc_jpg.rf.2c54bc2c72ca64fffdd50f90b75832c7.jpg,1,0,1,0,0,0,1,0,0
video-JFiGa9oAAN2queuLt-frame-004977-hkooCwxfkMKGmiDCt_jpg.rf.2c103d5422a413baf0067ba0a91b91aa.jpg,0,1,1,1,0,0,1,0,0
video-AEZAaF8epmvQv5Nfj-frame-010806-vCfYJhRD7QrjgTjjk_jpg.rf.2c84ee91ff62250c0276e7da4baaa3c6.jpg,0,0,1,0,0,0,1,0,0
video-5YuhMWusfM3ZMtvDx-frame-006526-2r25Sy7q3AmgqSW55_jpg.rf.2c30a52c65b93869f7e42bad04d1bc87.jpg,0,1,1,0,0,0,1,0,0
video-TEAocgWiwwMWxYtgJ-frame-005274-nwKB7QkxPcuy8EDeD_jpg.rf.2c528897cccfd10771e81530eb96e36f.jpg,0,0,1,0,0,0,1,1,0
video-JFiGa9oAAN2queuLt-frame-005307-Hg8hDqH7EGtxhMb4h_jpg.rf.2c5e234f641b0ee914fe35537edb802f.jpg,0,1,1,0,0,0,1,0,0
video-DJYDQTZH7GLCqw3Tx-frame-006397-vYMQqAP5FzttAMMxs_jpg.rf.2c4de1d2e91db7739eaf8bb8bccfff50.jpg,0,0,1,0,0,1,1,0,0
video-AEZAaF8epmvQv5Nfj-frame-016301-GLPeKW9WK6AjQrXqz_jpg.rf.2c4844fc47446749bc25734c9cca7146.jpg,0,0,1,0,0,0,1,0,0
video-bMrDdfuGsBBSj3ApB-frame-000000-syTDRii8qE8zeKhLR_jpg.rf.2c0ddfca1e0ea9077b241f3fa181d08e.jpg,0,0,1,0,0,0,0,1,0
video-AEZAaF8epmvQv5Nfj-frame-017132-LejQmYANgd4PtWsKy_jpg.rf.2c97dd943fd863113cce63fa9123d5fb.jpg,0,0,1,0,0,0,1,1,0
video-cprcATqPmWGnc3cgi-frame-001201-sfntpdTWMHQbTmzXD_jpg.rf.2c6418192daf6d16f8954f97791e19c7.jpg,0,0,1,0,0,0,1,1,1
video-AEZAaF8epmvQv5Nfj-frame-015421-w8dNQ4BvtBosxmgpC_jpg.rf.2ca1cc808aeda5997a8679a47bdae38e.jpg,0,0,1,0,0,0,1,0,0
video-ydbh3ikFGJFieXswZ-frame-007650-2Xg3ZGQpSoeT94eGm_jpg.rf.2ca3704deda868205d864d201fafd866.jpg,0,0,0,0,0,0,0,1,0
video-BjSfmxLQqCGjg8tya-frame-000855-yXNXTjBFZ3xFagJaS_jpg.rf.2ca8637bfa0f21ce0d02a377466848fa.jpg,0,1,1,0,1,0,1,1,0
video-5HPT2goT53ceRpvRm-frame-000070-yiFiZFjDGwT6hzyn9_jpg.rf.2cb91b88d3636577686002945f5ae696.jpg,1,0,1,0,1,0,1,1,0
video-DJYDQTZH7GLCqw3Tx-frame-007450-rnKnzPuJCriTDju82_jpg.rf.2c89e102c8533802d0314f287b5c620a.jpg,1,0,1,0,0,0,1,1,0
video-TxNGEKRyWMf6Q7hS2-frame-000129-BXMs5A9FMFibDuSmp_jpg.rf.2ce92e9c4a1beead4c9bb047f01ee2ef.jpg,0,1,1,0,0,0,0,0,1
video-nCxsLGvXK8o25AmXW-frame-001826-wbBLWfeAQvzjXbsdz_jpg.rf.2cde0b5bdb533c3d841e204860a3faaf.jpg,0,0,1,0,1,0,1,1,1
video-r68Yr9RPWEp5fW2ZF-frame-014630-yKnzqrQBNv5pQ5ztP_jpg.rf.2cc6792e17621df0df4b61490e6430ff.jpg,0,0,1,0,1,0,1,1,0
video-rYXSHjnEfuLmjE6Z4-frame-000822-En2Ge8ZRyekGBDBEH_jpg.rf.2cbffedbc597a4c000400c02598f0254.jpg,1,0,1,0,1,0,1,0,0
video-2Af3dwvs6YPfwSSf6-frame-008100-WcCrbQrnAKauPjjxr_jpg.rf.2ce651ddbee0ddaed02ec3731729acba.jpg,0,0,1,0,0,0,0,1,1
video-jNQtRj6NGycZDEXpe-frame-013960-in23EZACgGiEfpF5u_jpg.rf.2cb1f11055e52ac947d84fa3b6e110ca.jpg,0,0,1,0,0,0,1,0,0
video-DJYDQTZH7GLCqw3Tx-frame-004291-sBa3CHFzA4eXvaZmm_jpg.rf.2ce95e4ad6d0d1ffa186f39df0f2894e.jpg,1,0,1,0,0,0,1,0,0
